CLIENTNUM,Customer_Age,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,transaction_amount_intensity,open_to_buy_ratio,credit_stress_label,Gender_Encoded,Education_Level_Encoded,Income_Category_Encoded,Card_Category_Encoded,Credit_Limit_Normalized,Total_Revolving_Bal_Normalized,Total_Trans_Amt_Normalized,Avg_Utilization_Ratio_Normalized
711118083,54,43,1,2,1,56.3,0.28810853950518756,2,0,2,4,0,0.03227854415512566,0.7087802940007946,0.2222098586847669,0.7127127127127127
709591533,46,38,1,1,3,57.9,0.3714768883878241,1,0,0,4,0,0.01014883138791392,0.44298768375049663,0.1649048625792812,0.6296296296296297
794556333,43,27,1,3,3,68.0,0.48372376026772135,1,0,6,5,0,0.05588961747642673,0.6742153357171236,0.26293535106264604,0.5165165165165165
771630783,42,30,1,1,2,55.01149425287356,0.4865458539264141,1,0,3,5,0,0.011569728245917947,0.3714739769566945,0.23789918771558916,0.5135135135135136
708672708,49,31,2,3,3,61.38461538461539,0.9270772974852243,0,1,3,3,0,1.0000000000000002,1.0,0.19361299655057304,0.07307307307307308
715590258,45,36,1,1,3,68.1159420289855,0.47166921898928027,1,0,5,1,0,0.07496591359133192,0.8224076281287247,0.23311449872037387,0.5285285285285286
714241083,49,39,1,1,3,74.98275862068965,0.6166819431714023,0,0,2,5,0,0.12143226403286808,0.8307508939213349,0.21358629130966952,0.3833833833833834
708416433,41,36,4,3,2,60.951219512195124,1.0,2,0,3,4,0,0.028227476517412038,0.0,0.11065984199399131,0.0
779183958,45,33,1,3,4,64.97368421052632,1.0,2,0,2,4,0,0.0016234502398897177,0.0,0.10899076443752087,0.0
709061658,44,31,2,2,3,52.11494252873563,0.5380645161290323,1,0,2,4,0,0.003376897426362782,0.2844656336909019,0.22387893624123734,0.46246246246246253
717384183,58,53,1,3,1,61.55696202531646,0.2326714125140502,2,0,2,4,0,0.037206335386075824,0.8136670639650377,0.24218315344386337,0.7677677677677679
778921908,42,23,2,3,1,56.9875,0.745998187858653,0,1,0,2,0,0.05661518182945006,0.3341279300754867,0.22526983420496272,0.2542542542542543
714745608,51,33,2,4,3,77.80281690140845,0.32496740547588004,1,0,3,4,0,0.04926884275508878,0.8228049264998013,0.27895849560476244,0.6756756756756758
709200633,55,49,1,4,3,74.56164383561644,1.0,0,0,2,5,0,0.03877839148429305,0.0,0.2744519862022922,0.0
714714558,37,27,1,3,2,62.64,0.17475409836065572,2,0,5,1,0,0.048724669490321275,1.0,0.23300322688327585,0.8258258258258259
801363633,60,54,1,2,2,64.19753086419753,0.5041716328963052,1,0,2,5,0,0.05797561499136882,0.6611044894715932,0.2609324579948815,0.4964964964964965
778847808,42,23,1,2,3,59.890243902439025,0.5296562145825463,1,0,2,1,0,0.03654123472913776,0.49463647199046484,0.2448536775342161,0.47047047047047047
713015433,50,36,2,4,3,63.985915492957744,0.5421686746987951,1,0,6,4,0,0.0292855911989044,0.4378228049264998,0.22437965950817845,0.4584584584584585
711666708,52,39,1,3,4,57.76,0.19838781907747424,2,0,3,5,0,0.02402524963948522,0.7111640842272546,0.13230221430955824,0.8028028028028029
809631483,42,37,1,1,3,53.63855421686747,1.0,0,1,4,3,0,0.92714124621724,0.0,0.21931679092021808,0.0
808967883,48,43,1,1,0,66.69736842105263,0.3958831977022499,1,0,6,4,0,0.019671863521345208,0.5013905442987684,0.2536441526649605,0.6046046046046046
710532258,48,36,1,1,1,59.10843373493976,0.3157894736842105,1,0,3,4,0,0.022574120933438545,0.5939610647596345,0.244575497941471,0.6846846846846848
812235108,44,39,2,3,3,74.15517241379311,0.8139018979541534,0,0,2,4,0,0.07916814046925877,0.29996027016289234,0.2109157672193168,0.1861861861861862
817293258,44,27,1,1,2,63.76190476190476,0.20923656927426956,2,0,0,1,0,0.05274550527999227,1.0,0.19511516635139645,0.7917917917917919
714695883,45,36,1,2,3,54.28,0.4134864764727677,1,0,5,4,0,0.03811329082735499,0.6289233214143822,0.19811950595304328,0.5875875875875876
738062658,57,50,2,3,3,68.24193548387096,0.8969349555451568,0,1,2,3,0,0.4733612070972286,0.7000397298371077,0.20702125292088572,0.10310310310310311
709518858,50,38,1,1,1,56.2183908045977,1.0,0,0,2,4,0,0.044099196739797515,0.0,0.2437409591632358,0.0
819634233,46,40,5,2,2,45.666666666666664,1.0,2,0,2,4,0,0.15508031090432528,0.0,0.055469010793368204,0.0
711272058,40,28,1,3,3,59.38028169014085,0.4007398273736128,1,0,2,5,0,0.005553590485432788,0.38617401668653156,0.2061867141426505,0.5995995995995996
716262708,51,36,1,3,2,62.63380281690141,0.500799555030244,1,0,0,4,0,0.0,0.2852602304330552,0.21903861132747302,0.49949949949949957
708928008,34,36,2,3,1,46.37931034482759,1.0,0,0,3,1,0,0.007216342127777935,0.0,0.19611661288527873,0.0
765755283,48,41,1,1,3,62.0,0.9055048198883815,0,0,2,5,0,0.19486542292843823,0.2959872864521255,0.22688327584288415,0.0940940940940941
711922158,57,45,1,3,3,82.40322580645162,1.0,0,0,2,4,0,0.012748770319580868,0.0,0.2558695894069211,0.0
773177358,48,41,1,2,2,57.763440860215056,0.6995293534803072,0,0,2,5,0,0.20060947405653962,0.9638458482320222,0.27050183598531213,0.3003003003003003
779638983,47,30,2,3,3,55.325301204819276,0.2594161958568738,2,0,2,4,0,0.02072997820283757,0.6249503377036154,0.2271058195170802,0.7417417417417418
708723858,48,37,1,1,3,57.35820895522388,0.49750952241429824,1,0,2,4,0,0.059698830329799245,0.6813667063965038,0.1854345165238678,0.5025025025025025
712184133,41,24,2,3,3,63.6125,0.35353535353535354,1,0,2,4,0,0.022362497997140067,0.5593961064759635,0.2547568710359408,0.6466466466466467
709948233,47,35,1,4,3,61.45977011494253,0.22363041700735894,2,0,5,5,0,0.030464633272567328,0.7544696066746126,0.26911093802158675,0.7767767767767769
709415583,37,21,1,1,1,68.03030303030303,0.6279304260146206,0,0,6,4,0,0.07644727414542124,0.5864123957091776,0.22143095582508068,0.3723723723723724
714005508,45,36,2,2,2,67.546875,0.5110950313555234,1,0,2,5,0,0.08185877494505364,0.8053237981724275,0.21213975742739513,0.4894894894894895
712407033,26,13,1,2,3,70.7457627118644,0.930380113570518,0,0,5,5,3,1.0000000000000002,0.9547079856972587,0.20385000556359184,0.07007007007007009
716333283,58,52,1,2,2,65.8625,0.328517924023542,1,0,6,4,0,0.013020856951964623,0.4986094557012316,0.2647713363747635,0.6716716716716717
715534083,46,33,2,3,1,55.38356164383562,0.38468634686346864,1,0,0,5,0,0.022060179516713678,0.5299960270162892,0.19656170023367087,0.6156156156156156
789492558,49,40,1,2,1,60.073170731707314,0.39122137404580154,1,0,0,4,0,0.019883486457643672,0.5069527214938419,0.2456882163124513,0.6096096096096096
770929383,41,28,2,1,1,58.8780487804878,0.8638420403126286,0,1,2,2,0,0.17699840073523856,0.3945172824791418,0.2402358962946478,0.13613613613613615
708890133,46,35,2,2,2,62.95945945945946,1.0,0,0,0,5,0,0.0,0.0,0.23083342605986423,0.0
788595183,42,36,1,1,3,43.7375,0.5230480428283389,1,1,2,1,0,0.0,0.2725466825586015,0.16629576054300657,0.4774774774774775
713167383,57,46,1,2,2,63.629629629629626,0.329852045256745,1,0,3,4,0,0.02599031976225675,0.611839491458085,0.2583732057416268,0.6706706706706708
717704433,48,37,1,2,1,50.741176470588236,0.7816662313920083,0,0,6,5,0,0.07227527911553705,0.3321414382201033,0.21158339824190497,0.21821821821821824
718590183,58,47,1,3,3,73.43478260869566,0.39353988134475937,1,0,1,4,0,0.002379246440955697,0.3655145013905443,0.25353288082786246,0.6066066066066066
719019483,46,36,2,3,1,67.71428571428571,0.8877634616816862,0,0,0,4,3,0.36244055662878616,0.5987286452125546,0.20896851007010125,0.11211211211211213
710401458,53,40,2,2,3,57.23684210526316,1.0,0,1,6,3,0,0.46281029213034763,0.0,0.21364192722821854,0.0
720783558,58,48,2,3,1,67.63013698630137,0.7767479347169051,0,0,2,5,0,0.256598856631507,0.8804131903059197,0.2463002114164905,0.22322322322322324
772364358,54,44,1,1,1,55.1625,0.6986250464511334,0,0,3,4,0,0.037871436043013885,0.32220897894318634,0.2171469900968065,0.30130130130130134
719868183,42,30,5,3,2,67.69047619047619,1.0,2,0,3,1,0,0.0005351037103547146,0.0,0.12979859797485258,0.0
709388058,43,34,2,3,2,61.325,0.37007481296758105,1,0,2,4,0,0.01713238828576353,0.501787842669845,0.244575497941471,0.6306306306306307
717004533,35,36,2,3,0,56.098765432098766,0.7517745302713987,0,0,3,4,0,0.10132808508451316,0.47238776321017084,0.22443529542672747,0.24824824824824826
714969183,46,36,2,3,1,54.171052631578945,0.47518411783541464,1,0,6,4,0,0.05093159439743392,0.6511720301946762,0.200678758206298,0.5255255255255256
720837708,42,28,1,2,3,54.287234042553195,0.5399378541400109,1,0,0,4,0,0.12191597360155032,1.0,0.25553577389562704,0.4604604604604605
759947433,53,46,1,2,2,59.407407407407405,1.0,0,1,2,0,0,0.36978689570314743,0.0,0.2393457215978636,0.0
767404083,52,45,2,3,3,50.1063829787234,1.0,2,1,2,2,0,0.06111972718780328,0.0,0.10264826972293312,0.0
781926633,48,42,1,3,3,53.125,0.21392879450343535,2,1,5,1,0,0.05331991039280241,1.0,0.2317236007566485,0.7867867867867869
772127508,31,20,6,2,2,53.3469387755102,1.0,2,0,5,4,0,0.0,0.0,0.11705797262712808,0.0
720518283,50,36,1,3,2,71.20779220779221,0.4028745644599303,1,1,4,2,0,0.02592985606617148,0.5446960667461264,0.2766774229442528,0.5975975975975977
715380483,54,49,2,3,2,59.49333333333333,1.0,0,0,6,4,0,0.0011397406712074926,0.0,0.21987315010570824,0.0
789296133,35,24,1,1,3,70.78461538461538,0.937332139659803,0,0,1,5,0,0.3279762498601777,0.3059197457290425,0.22760654278402137,0.06306306306306307
711029358,41,36,2,3,2,82.14754098360656,0.3659919028340081,1,0,6,4,0,0.03119019762559066,0.6221692491060786,0.2504172693891176,0.6346346346346347
712615008,46,34,1,3,2,52.378787878787875,0.9634890098645164,0,1,2,0,0,0.6951118124899858,0.3543901470003973,0.16395905196394792,0.03703703703703704
816826008,41,36,1,1,2,55.11904761904762,0.4882051282051282,1,1,6,4,0,0.015469636643418383,0.3965037743345252,0.2292199844219428,0.5125125125125126
715488483,49,36,1,3,1,61.0,1.0,0,0,2,4,0,0.15650120776232931,0.0,0.22616000890174698,0.0
717759783,47,34,1,3,2,73.58333333333333,0.8505906879777624,0,0,6,5,0,0.13053205029370243,0.34167659912594356,0.266384778012685,0.14914914914914915
796083783,55,49,1,0,6,39.96491228070175,1.0,2,0,0,5,0,0.0,0.0,0.09836430399465895,0.0
709925733,32,22,1,3,2,63.7375,0.5042758812486964,1,0,6,4,0,0.0,0.28327373857767185,0.25531323022143093,0.4964964964964965
715309083,50,36,2,3,2,55.758620689655174,1.0,0,0,2,4,0,0.014320826417798097,0.0,0.24151552242127516,0.0
778441533,45,26,6,2,2,65.88235294117646,0.6414596614640581,2,0,3,5,0,0.09404220970623714,0.6479936432260628,0.09625013908979638,0.35935935935935936
715891533,45,33,1,2,1,64.97619047619048,0.34057604850934814,1,0,2,4,0,0.016346360236654915,0.5184743742550656,0.2752865249805274,0.6596596596596598
788848458,40,24,1,1,2,71.67605633802818,0.37673920799143773,1,0,6,1,0,0.04125740302378945,0.6940802542709575,0.2547568710359408,0.6236236236236237
708399858,45,35,2,2,1,61.64935064935065,0.11695447409733124,2,0,3,4,0,0.0335482817729165,0.8939213349225268,0.2357293868921776,0.883883883883884
711944733,45,36,1,2,2,58.075268817204304,0.4317089910775566,1,0,3,4,0,0.0005653355583973563,0.3289630512514899,0.27211527762323356,0.5685685685685685
712683633,32,36,5,3,3,66.5945945945946,1.0,2,0,6,4,0,0.0,0.0,0.10871258484477578,0.0
785487783,59,53,2,2,0,55.729166666666664,0.2883838383838384,2,0,2,1,0,0.01637659208469755,0.5597934048470401,0.2692778457772338,0.7127127127127127
718951683,48,35,2,3,1,57.3855421686747,0.4305054151624549,1,0,2,4,0,0.023511308222760353,0.5013905442987684,0.23661956158896186,0.5695695695695696
718329183,57,47,1,3,2,52.57333333333333,0.40943219145940873,1,0,2,1,0,0.08536566931799977,1.0,0.19099810837876932,0.5915915915915916
788960658,42,28,1,2,3,52.82954545454545,0.3229692965410027,1,0,5,4,0,0.03430407797398247,0.6920937624155741,0.2302770668743741,0.6776776776776778
713120433,55,42,2,2,3,55.71951219512195,0.6304547965383908,0,0,3,1,0,0.12070669967984474,0.797377830750894,0.2258261933904529,0.3703703703703704
720980958,43,30,1,3,2,55.13793103448276,0.7060155239327296,0,0,5,4,0,0.049994407108112114,0.36114421930870083,0.23851118281962835,0.2942942942942943
709606158,37,31,1,3,3,56.72093023255814,1.0,0,0,2,4,0,0.046729367519507105,0.0,0.24301769222209857,0.0
714168183,48,38,1,3,3,60.116883116883116,0.5347666971637695,1,0,5,5,0,0.022604352781481186,0.40405244338498214,0.2291643485033938,0.4654654654654655
712524858,34,28,1,6,3,58.2972972972973,0.3821656050955414,1,1,2,4,0,0.037206335386075824,0.655145013905443,0.211639034160454,0.6186186186186187
815072283,50,45,1,3,1,68.13333333333334,0.3538289547233091,1,0,2,4,0,0.010602309108553504,0.45927691696464046,0.25592522532547013,0.6466466466466467
715980258,36,25,1,2,3,62.48051948051948,0.11428571428571428,2,0,1,4,0,0.0422248221611539,0.9976162097735399,0.2392900856793146,0.886886886886887
788715483,44,28,2,2,2,55.872093023255815,0.43581514762516044,1,0,2,4,0,0.0036187522107038947,0.3492252681764005,0.23895627016802046,0.5645645645645646
809276808,47,42,1,1,3,56.36144578313253,1.0,0,1,2,3,0,0.17717979182349441,0.0,0.23189050851229553,0.0
708885558,56,48,1,5,2,49.333333333333336,1.0,2,0,3,4,0,0.06402198459989661,0.0,0.09513742071881606,0.0
789373683,45,35,1,2,2,71.08571428571429,0.42014878676214973,1,0,2,4,0,0.0,0.33134684147794996,0.24847001223990206,0.5805805805805806
714216858,35,36,2,1,2,55.04705882352941,1.0,0,0,6,5,0,0.002076927960529301,0.0,0.23194614443084455,0.0
719150658,51,34,2,3,2,64.71739130434783,1.0,2,0,2,5,0,0.18479821753023942,0.0,0.13725381106042062,0.0
712302783,38,25,2,3,1,58.23684210526316,0.646677471636953,0,0,5,4,0,0.03112973392950539,0.3464441795788637,0.2178702570379437,0.3533533533533534
799717458,42,36,2,3,3,54.391891891891895,0.42226640159045725,1,0,6,4,0,0.03255063078750942,0.577274533174414,0.19556025369978858,0.5785785785785786
716354883,59,49,2,3,2,57.509433962264154,1.0,2,0,2,5,0,0.2309017857952639,0.0,0.1412039612774007,0.0
719601708,45,35,1,1,2,82.81967213114754,0.8972801196373493,0,1,0,2,0,0.279968075168467,0.43663090981326974,0.2526983420496272,0.10310310310310311
720150858,34,25,6,2,0,66.63636363636364,1.0,2,1,3,3,0,2.1162293629854723e-05,0.0,0.13475019472571492,0.0
824915208,44,40,2,1,1,63.03658536585366,0.8602329450915142,0,0,1,5,0,0.1745496210437848,0.40047675804529204,0.259207744519862,0.14014014014014017
798777708,54,48,2,4,1,69.82666666666667,0.6189705406280349,0,0,3,1,0,0.0499037115639842,0.4676201827572507,0.26299098698119505,0.38138138138138145
805229133,46,41,1,2,2,64.48571428571428,1.0,0,1,6,3,0,0.2966258234399611,0.0,0.22276621787025702,0.0
716365233,53,36,1,3,3,65.08,0.421021021021021,1,0,0,4,0,0.006853559951266269,0.3829956297179182,0.2431845999777456,0.5795795795795796
796544133,54,48,1,3,1,53.19047619047619,0.3265472312703583,1,1,0,0,0,0.030766951752993717,0.6571315057608264,0.22020696561700234,0.6736736736736738
778143183,47,40,2,2,3,87.89655172413794,1.0,0,1,2,2,0,0.31243707996626124,0.0,0.2552575943028819,0.0
717011958,43,23,2,1,1,54.80487804878049,1.0,0,0,2,1,0,0.0,0.0,0.2216534994992767,0.0
778264008,41,32,2,1,2,61.02597402597402,0.3704896907216495,1,0,0,1,0,0.050357189284623786,0.77632101708383,0.23305886280182486,0.6306306306306307
789507408,48,40,2,6,1,57.81111111111111,1.0,0,0,0,5,0,0.027169361835919677,0.0,0.26109936575052856,0.0
788842008,50,34,2,2,2,59.45977011494253,0.4246305418719212,1,0,5,4,0,0.07925883601338668,0.9280889948351212,0.25943028819405806,0.5755755755755756
714742758,42,24,2,2,2,54.60919540229885,0.3556009334889148,1,0,5,4,0,0.06015230805043883,0.877632101708383,0.23595193056637365,0.6446446446446448
717742908,44,36,1,1,1,61.08108108108108,0.805891879386134,0,1,6,1,0,0.3485339065291722,1.0,0.2231000333815511,0.19419419419419423
712874433,45,36,2,1,0,60.144444444444446,0.7239896818572656,0,1,6,4,0,0.026836811507450646,0.2550655542312277,0.2727829086458217,0.2762762762762763
711092658,39,26,2,2,3,55.03846153846154,0.8046160877513712,2,0,2,5,0,0.08881209999486062,0.3396901072705602,0.13085568042728385,0.1951951951951952
720299283,46,33,2,2,1,54.75,1.0,0,1,5,2,0,0.34182243626370634,0.0,0.21531100478468898,0.0
719237058,39,36,2,2,1,46.854166666666664,0.5022346368715084,1,1,1,2,0,0.010632540956596138,0.3539928486293206,0.22187604317347281,0.49849849849849853
719671383,40,30,2,3,2,58.7,1.0,0,0,5,4,0,0.04627588979886752,0.0,0.20023367085790586,0.0
788290383,43,35,2,6,3,53.44578313253012,0.6804828973843058,0,1,1,1,0,0.10676981773218816,0.6309098132697656,0.21842661622343384,0.3203203203203204
779701983,49,32,1,3,3,58.0375,0.7359259259259259,0,0,2,1,0,0.11976951239052294,0.5665474771553437,0.22994325136308003,0.2642642642642643
779247483,46,28,5,2,6,50.07272727272727,1.0,2,0,5,5,0,0.019067226560492416,0.0,0.1248470012239902,0.0
767093133,52,45,2,2,1,52.3875,1.0,0,0,6,5,0,0.05301759191237602,0.0,0.20479581617892512,0.0
717979008,48,37,2,2,1,59.666666666666664,0.49073634204275535,1,0,6,4,0,0.020155573090027433,0.4259038537941994,0.24051407588739288,0.5095095095095096
712132383,44,34,2,2,3,61.65853658536585,0.5410447761194029,1,1,0,3,0,0.013232479888263093,0.3420738974970203,0.2529208857238233,0.45945945945945954
772306383,57,43,5,3,2,54.73809523809524,1.0,2,0,6,4,0,0.0007164947986105508,0.0,0.09953265828418828,0.0
714469008,40,29,1,3,3,60.892857142857146,0.4313058273075287,1,0,6,1,0,0.02759260770851662,0.5311879221295193,0.2562034049182152,0.5695695695695696
812446158,54,49,2,2,2,74.9076923076923,1.0,0,0,5,4,0,0.008486079745568774,0.0,0.24251696895515745,0.0
779401233,47,36,1,1,0,66.87179487179488,1.0,0,0,5,1,0,0.0,0.0,0.2618226326916657,0.0
784994883,26,20,2,2,2,63.28,0.054848966613672494,2,0,6,4,0,0.03258086263555205,0.9447755264203417,0.23567375097362858,0.9459459459459459
721080183,33,20,2,2,3,56.25609756097561,1.0,0,0,2,1,0,0.10413964695247857,0.0,0.22827417380660953,0.0
712572858,38,29,2,1,3,85.13333333333334,0.4723117491942572,1,1,3,3,0,0.059698830329799245,0.7155343663090982,0.18476688550127962,0.5285285285285286
719759733,59,52,2,4,3,58.183673469387756,1.0,2,0,6,1,0,0.012506915535239763,0.0,0.13024368532324468,0.0
780371433,35,25,2,3,3,56.9277108433735,0.3968253968253968,1,0,2,5,0,0.057461673574643955,0.8001589193484306,0.23450539668409925,0.6036036036036037
822170733,45,41,6,3,2,44.46296296296296,0.33500660501981505,2,0,0,4,0,0.07094507780166096,1.0,0.10520752197618782,0.6656656656656658
708224133,61,49,1,2,3,62.40845070422535,0.3357271095152603,1,1,5,1,0,0.023874090399272026,0.5880015891934843,0.21814843663068878,0.6646646646646648
719299533,55,36,2,3,2,70.33333333333333,0.7807501378929951,2,0,6,4,0,0.06613821396288136,0.31585220500595945,0.13597418493379326,0.21921921921921925
780633483,58,47,2,2,1,61.25925925925926,0.406563354603464,1,0,2,1,0,0.022846207565822292,0.5172824791418356,0.24769110938021588,0.5935935935935936
771356508,41,28,2,3,1,63.38028169014085,0.27354596622889304,2,0,2,4,0,0.03708540799390527,0.7691696464044497,0.22198731501057084,0.7267267267267268
823629333,42,38,1,4,1,84.4,1.0,0,1,5,1,0,0.030404169576482044,0.0,0.20640925781684655,0.0
712961658,45,32,1,1,1,68.21794871794872,0.32893553223388305,1,0,5,4,0,0.0573407461824734,0.8891537544696066,0.26766440413931236,0.6716716716716717
710464683,45,32,2,3,2,62.674157303370784,0.21973587674247982,2,0,4,4,0,0.03892955072450625,0.8450536352800954,0.28196283520640925,0.7807807807807808
716688183,51,43,4,3,3,63.955555555555556,0.08648648648648649,2,0,3,4,0,0.006853559951266269,0.6042908224076281,0.13174585512406808,0.9149149149149151
789082758,40,28,1,3,3,55.34444444444444,0.39246525237746893,1,0,3,4,0,0.03917140550884735,0.6599125943583631,0.24874819183264718,0.6086086086086087
709140858,57,47,1,3,1,62.34146341463415,0.4232773595830921,1,0,0,4,0,0.008727934529909886,0.3957091775923719,0.25603649716256816,0.5775775775775776
822127008,50,46,2,2,1,55.075949367088604,0.9682154116491808,0,0,4,5,0,0.5414735607372944,0.24433849821215733,0.21369756314676755,0.03203203203203204
720496158,53,42,1,2,0,49.15853658536585,0.9128943247072862,0,1,6,2,0,0.3618963833640187,0.4640444974175606,0.19589406921108268,0.0870870870870871
774588633,45,39,2,2,3,58.666666666666664,1.0,0,0,2,4,0,0.0,0.0,0.24579948814954933,0.0
788465583,42,35,2,3,3,58.25,0.7515007898894155,0,0,0,1,0,0.1478851310701772,0.6249503377036154,0.1401468788249694,0.24824824824824826
741517458,49,42,2,4,3,46.85,0.022524271844660194,2,0,2,4,0,0.03436454167006776,1.0,0.07588739290085679,0.977977977977978
709935708,55,43,2,1,2,55.72727272727273,0.49985255086994984,1,0,6,1,0,0.059033729672861184,0.6738180373460468,0.21035940803382663,0.5005005005005005
721112508,48,40,2,3,1,60.425,1.0,0,0,2,4,0,0.11668586389017377,0.0,0.2405697118059419,0.0
720734583,44,32,1,3,3,61.451219512195124,0.38543307086614176,1,0,4,4,0,0.033306426988575395,0.6201827572506953,0.25197507510849004,0.6156156156156156
772286658,63,52,6,4,3,37.19642857142857,0.8249790561295728,2,1,2,2,0,0.38955852432303334,0.9960270162892332,0.08751529987760098,0.17517517517517517
807149058,48,43,1,1,3,59.4,0.4339360222531293,1,0,6,4,0,0.043464327930902096,0.6468017481128328,0.23600756648492266,0.5665665665665666
771045708,41,28,2,3,3,54.92156862745098,0.3550531914893617,2,0,2,4,0,0.00198623241640139,0.38537941994437824,0.12746188939579392,0.6456456456456457
711733308,45,36,2,2,2,54.175824175824175,1.0,0,0,5,4,0,0.012113901510685456,0.0,0.24591075998664735,0.0
710518308,54,35,1,4,2,48.88235294117647,1.0,0,0,1,4,0,0.007458196912119047,0.0,0.20279292311116057,0.0
716586408,48,36,1,1,3,48.68604651162791,0.7892783505154639,0,0,2,4,0,0.10314199596707149,0.4060389352403655,0.20457327250472906,0.21121121121121122
713152383,40,27,1,1,1,53.71951219512195,0.11373239436619718,2,0,5,4,0,0.04237598140136709,1.0,0.21670190274841436,0.886886886886887
771935283,47,36,1,2,1,59.28409090909091,0.3527040644944575,1,0,2,1,0,0.04651774458320864,0.7655939610647596,0.26187826861021474,0.6476476476476477
720460083,45,27,1,2,3,52.333333333333336,1.0,2,0,6,5,1,1.0000000000000002,0.0,0.09391343051073774,0.0
825838908,39,35,1,5,1,52.67391304347826,1.0,0,0,5,4,0,0.015802186971887414,0.0,0.2412373428285301,0.0
709082808,53,36,2,3,2,53.6,0.44434137291280146,1,0,3,4,0,0.02169739734020202,0.47596344854986095,0.25492377879158784,0.5565565565565567
710937783,53,40,1,3,3,78.13235294117646,0.12914862914862915,2,0,5,1,0,0.04032021573446764,0.9590782677791021,0.2672193167909202,0.871871871871872
789540108,29,21,2,1,3,63.48,0.3576977401129944,1,0,5,4,0,0.04213412661702597,0.7226857369884784,0.23650828975186378,0.6426426426426427
709824633,44,35,2,5,3,63.3,0.11404639175257732,2,0,3,4,0,0.0034373611224480585,0.546285260230433,0.2533659730722154,0.886886886886887
717874533,46,36,5,2,2,38.588235294117645,1.0,2,1,3,1,0,0.14885255020754165,0.0,0.08111716924446423,0.0
712571883,40,36,1,3,2,80.63793103448276,0.8546761328775528,0,1,2,4,3,0.3014326872787407,0.6587206992451331,0.23183487259374652,0.14514514514514515
716926758,40,27,2,6,2,46.9010989010989,1.0,0,0,5,4,0,0.015923114364057966,0.0,0.20907978190719928,0.0
716181858,42,29,1,2,2,69.14925373134328,1.0,0,0,5,1,0,0.005553590485432788,0.0,0.22938689217758984,0.0
779613933,38,27,1,3,1,58.66279069767442,0.2402073732718894,2,0,5,4,0,0.009000021162293634,0.524036551450139,0.2523088906197841,0.7607607607607608
712136058,54,36,1,3,3,52.86,1.0,2,0,0,5,0,0.2233740556326468,0.0,0.11867141426504951,0.0
709678608,49,36,2,3,3,61.869565217391305,0.9556398416886543,0,1,3,3,0,0.6898212390825239,0.4274930472785062,0.2091354178257483,0.044044044044044044
714276408,52,36,2,3,3,58.05128205128205,0.2454308093994778,2,0,5,1,0,0.014411521961926015,0.5740961462058005,0.09758540113497274,0.7557557557557558
719953383,38,27,2,3,3,57.77215189873418,1.0,0,0,0,4,0,0.0,0.0,0.22554801379770778,0.0
718795083,44,26,2,1,3,62.78823529411765,0.4865403788634098,1,0,2,5,0,0.017162620133806164,0.40921732220897894,0.26855457883609657,0.5135135135135136
720503508,44,37,1,2,3,69.6,0.7792277440114408,0,0,5,4,0,0.1256344909107949,0.4906634882796981,0.2620451763658618,0.22122122122122123
770762133,52,38,2,1,2,63.721518987341774,0.2818830242510699,2,0,3,5,0,0.06248016034972203,1.0,0.251696895515745,0.7187187187187187
713555133,56,44,4,3,2,60.6,0.6430713857228554,2,0,3,4,0,0.006914023647351546,0.23639253079062375,0.10648714810281518,0.35735735735735735
711232608,47,36,2,3,2,63.857142857142854,1.0,2,0,3,4,0,0.005976836358029737,0.0,0.0959719594970513,0.0
780322908,52,38,1,2,3,66.13432835820896,0.7223407497714112,0,0,6,4,0,0.05570822638817089,0.3619388160508542,0.21814843663068878,0.27827827827827833
708207783,50,42,1,3,2,58.5,1.0,0,0,3,4,0,0.0011699725192501342,0.0,0.23200178034939356,0.0
719590458,44,36,6,3,3,67.82608695652173,1.0,2,0,2,4,0,0.014109203481499626,0.0,0.14520974741292977,0.0
778679883,39,19,1,2,1,47.96052631578947,1.0,0,1,2,2,0,0.14232247103033163,0.0,0.1744186046511628,0.0
780230208,53,40,2,3,0,63.54666666666667,0.3997005988023952,1,1,0,1,0,0.037297030930203735,0.6372665872069925,0.2367864693446089,0.6006006006006006
827703258,42,38,2,2,2,70.81818181818181,1.0,0,1,3,2,0,0.36241032478074353,0.0,0.23166796483809948,0.0
807379833,48,43,2,3,3,75.38235294117646,0.984072934973638,2,1,2,1,0,0.23174827754045782,0.057608263806118394,0.11422054078112828,0.01601601601601602
711178383,47,35,1,3,1,64.78125,0.9615181518151815,0,1,4,3,0,0.872542528652234,0.4632499006754072,0.20229219984421942,0.03803803803803804
712203333,51,39,1,2,1,61.723684210526315,0.7531038374717833,0,1,2,3,0,0.17080087188649756,0.6952721493841876,0.23261377545343276,0.24724724724724725
709261383,56,36,2,3,2,61.358024691358025,0.6469017094017094,0,0,2,1,0,0.01311155249609254,0.26261422328168454,0.24813619672860798,0.3533533533533534
715829358,33,26,1,2,3,54.47727272727273,0.12421711899791232,2,0,0,1,0,0.04340386423481681,1.0,0.23834427506398131,0.876876876876877
713213133,36,36,2,2,1,65.42105263157895,0.7545467987579476,0,1,2,1,0,0.1609755212726399,0.6595152959872864,0.248247468565706,0.24524524524524527
